ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
H3UFXK7,2010-04-15,2011-04-14,Female,27,2010-04-15,1,Saloon,Blue,TOYOTA,,,Car Classic,1
H3WHY1M,2010-05-28,2011-01-30,Male,46,2010-05-28,3,Saloon,As Attached,Hyundai,Minna,Niger-State,Car Classic,0
H3XFLM0,2010-07-05,2010-12-31,,120,2010-07-05,4,,As Attached,TOYOTA,Victoria Island,Lagos,Muuve,1
H42TGZ6,2010-02-08,2011-02-07,Male,50,2010-02-08,1,Saloon,,TOYOTA,Asa,Benue,CarSafe,0
H44EFDU,2010-01-04,2011-01-03,Male,40,2010-01-04,1,JEEP,Ash,Lexus,,,Car Classic,0
H45SNJO,2010-02-15,2011-02-14,Female,45,2010-02-15,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
H487R9E,2010-07-29,2011-07-28,Female,41,2010-07-29,1,Saloon,Red,TOYOTA,,,Car Classic,0
H4BVM99,2010-08-20,2011-08-19,Female,57,2010-08-20,1,Saloon,,TOYOTA,,,CarSafe,0
H4DT4TM,2010-01-18,2011-01-17,Male,38,2010-01-18,1,JEEP,White,Mercedes,,,Car Classic,1
H4F1VPU,2010-09-18,2011-09-16,Male,30,2010-09-18,1,,,,,,CarSafe,0
H4G58ZB,2010-01-24,2011-01-23,Male,31,2010-01-24,1,Saloon,,TOYOTA,,,CarSafe,0
H4LLYYW,2010-09-26,2011-09-25,Male,31,2010-09-26,1,,,,,,CarSafe,0
H4O9MF2,2010-07-24,2011-07-23,Male,28,2010-07-24,1,Saloon,Black,Mercedes,,,Car Classic,0
H4PQ4QG,2010-10-16,2011-10-14,Male,53,2010-10-16,1,,,,,,CarSafe,0
H4RE722,2010-06-24,2011-06-23,Male,58,2010-06-24,1,Saloon,,Lexus,,,CarSafe,0
H4U2QPP,2010-11-21,2011-11-20,Male,55,2010-11-21,1,,,Mack,Awka,Anambra,CVTP,0
H4UQXUB,2010-07-10,2011-07-09,Male,31,2010-07-10,1,Saloon,,Lexus,,,CarSafe,0
H4V9FFJ,2010-08-28,2011-08-27,NOT STATED,20,2010-08-28,1,,,,,,Car Classic,0
H4WFAGQ,2010-02-19,2011-02-18,Male,50,2010-02-19,1,Saloon,,Honda,Surulere,Lagos,CarSafe,0
H4XAEF8,2010-12-06,2011-06-05,,1,2010-12-06,1,,,,Victoria Island,Lagos,CVTP,0
H4XMXBQ,2010-11-27,2011-01-13,,120,2010-11-27,1,,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
H51Y2BJ,2010-04-24,2011-04-23,Male,40,2010-04-24,1,Saloon,,TOYOTA,,,CarSafe,0
H52YW98,2010-01-03,2011-01-02,Entity,20,2010-01-03,1,,,TOYOTA,"Central Area, Abuja",Central-Abuja,CVTP,0
H588DHN,2010-03-19,2011-03-18,Female,31,2010-03-19,2,,Black,.,Victoria Island,Lagos,Motor Cycle,0
H5A0ZXP,2010-06-26,2011-06-25,Male,53,2010-06-26,1,Saloon,,TOYOTA,,,CarSafe,0
H5BSFX6,2010-07-03,2011-07-02,Male,38,2010-07-03,1,Saloon,Red,Hyundai,,,Car Classic,0
H5FC14N,2010-06-14,2011-06-13,Male,36,2010-06-14,1,Saloon,,Ford,,,CarSafe,0
H5I85XG,2010-07-12,2011-07-11,Male,41,2010-07-12,1,Saloon,,Honda,,,CarSafe,0
H5O5T20,2010-09-25,2011-09-24,Male,40,2010-09-25,1,Saloon,Red,TOYOTA,,,Car Classic,0
H5OC0AF,2010-07-11,2011-07-10,Female,31,2010-07-11,1,Saloon,,Honda,,,CarSafe,0
H5RRY6O,2010-02-26,2011-02-25,Male,39,2010-02-26,1,Saloon,,TOYOTA,,,CarSafe,0
H5TBD5A,2010-01-25,2011-01-24,Joint Gender,58,2010-01-25,1,JEEP,,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
H5VJVX7,2010-01-02,2011-01-01,Male,44,2010-01-02,1,JEEP,,TOYOTA,,,CarSafe,0
H5Y69Z4,2010-07-12,2011-07-11,Joint Gender,40,2010-07-12,1,Saloon,,Volkswagen,,,CarSafe,0
H60H3VO,2010-03-05,2011-03-03,Female,32,2010-03-05,1,Saloon,,TOYOTA,,,Car Classic,1
H63X114,2010-03-13,2011-03-12,Male,39,2010-03-13,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
H6FN9MZ,2010-01-22,2011-01-21,Male,320,2010-01-22,2,,,Honda,Lagos Mainland,Lagos,Car Classic,0
H6J1YGN,2010-08-01,2011-07-30,Male,63,2010-08-01,1,JEEP,,Honda,,,CarSafe,0
H6NR7KW,2010-03-29,2011-03-28,Male,41,2010-03-29,1,Saloon,,Honda,,,CarSafe,0
H71BCSG,2010-08-23,2011-08-22,Male,46,2010-08-23,1,JEEP,Black,Honda,,,Car Classic,0
H78T0J9,2010-09-30,2011-09-29,Male,42,2010-09-30,1,,,,,,Car Classic,0
H79F4V4,2010-10-08,2011-10-07,Male,37,2010-10-08,1,,,,,,CarSafe,0
H7FHTL4,2010-03-15,2011-03-14,NOT STATED,3,2010-03-15,1,Saloon,,TOYOTA,,,CarSafe,0
H7GW0U9,2010-12-16,2011-12-14,Male,32,2010-12-16,1,,,,,,CarSafe,0
H7HKHHK,2010-01-07,2011-01-06,Male,32,2010-01-07,1,Saloon,,TOYOTA,,,CarSafe,0
H7IBT13,2010-12-23,2011-04-10,Male,32,2010-12-23,2,Saloon,Gold,TOYOTA,Abuja,Abuja,Car Classic,1
H7IRO8W,2010-05-30,2011-02-14,Female,35,2010-05-30,1,Saloon,,Kia,Lagos Island,Lagos,Car Classic,0
H7LEF3E,2010-08-08,2011-04-29,Entity,20,2010-08-08,2,Saloon,White,DAF,Lagos,Lagos,CVTP,1
H7TRWCV,2010-09-27,2011-09-26,Male,43,2010-09-27,2,JEEP,Black,Lexus,,,Car Plus,0
H7W2W05,2010-09-13,2011-09-12,Male,64,2010-09-13,1,,,,,,Car Classic,0
H84EFHJ,2010-08-20,2011-08-19,Male,31,2010-08-20,1,,,,,,CarSafe,0
H89HL6V,2010-03-20,2011-03-19,Female,65,2010-03-20,2,Mini Van,Ash,Mazda,,,Car Plus,0
H8ELOGP,2010-11-18,2011-11-17,Male,40,2010-11-18,1,,,,,,CarSafe,0
H8ORIGU,2010-01-11,2011-01-10,Female,37,2010-01-11,1,,,Hyundai,Ikeja,Lagos,Car Classic,0
H8WEGR9,2010-09-24,2011-09-23,Female,44,2010-09-24,1,,,,,,CarSafe,0
H8ZGMKO,2010-11-21,2011-05-20,Female,28,2010-11-21,1,,,,,,Car Plus,0
H93T9BD,2010-04-11,2011-04-10,,72,2010-04-11,1,,Silver,Kia,Victoria Island,Lagos,Customized Motor,0
H949ZVP,2010-04-11,2011-04-10,,120,2010-04-11,1,JEEP,Black,Lexus,Victoria Island,Lagos,Customized Motor,0
H9ABMY4,2010-10-14,2011-10-13,Male,39,2010-10-14,1,,,,Shomolu,Benue,Car Classic,0
H9DHSQ3,2010-12-09,2011-06-07,Female,35,2010-12-09,1,JEEP,Blue,Lexus,,,Car Classic,0
H9I785Q,2010-08-22,2011-08-20,Female,31,2010-08-22,1,,,,,,Car Plus,1
H9JOUAC,2010-09-12,2011-09-11,Male,41,2010-09-12,1,Saloon,Blue,TOYOTA,Ikeja,Lagos,Car Classic,0
H9LG7PR,2010-10-22,2011-10-21,Male,32,2010-10-22,1,Saloon,Silver,TOYOTA,,,Car Classic,1
H9LX1ML,2010-03-27,2011-03-26,,120,2010-03-27,1,Saloon,Black,Hyundai,Victoria Island,Lagos,Customized Motor,0
H9N61EB,2010-06-03,2011-06-02,Female,36,2010-06-03,1,Saloon,,TOYOTA,,,CarSafe,0
H9T2FF3,2010-07-01,2011-04-09,Male,85,2010-07-01,1,Saloon,As Attached,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
H9ZXYPT,2010-01-25,2011-01-24,Male,40,2010-01-25,1,JEEP,,Ford,Ikeja,Lagos,Car Classic,0
HA1N3A0,2010-03-25,2011-03-24,Female,51,2010-03-25,2,Bus,,TOYOTA,Victoria Island,Lagos,CVTP,0
HA79ABM,2010-07-03,2011-07-02,Female,32,2010-07-03,1,Saloon,Black,TOYOTA,,,Car Classic,0
HADC7YA,2010-11-13,2011-11-12,Male,27,2010-11-13,1,,,,,,CarSafe,0
HAGR7V5,2010-10-04,2011-10-03,Male,46,2010-10-04,3,,Blue,Honda,Lekki,Lagos,Car Plus,0
HAJTTVR,2010-07-14,2011-07-13,Male,46,2010-07-14,2,Bus,Wine,Hyundai,Warri,Delta,Car Classic,0
HAPTG3I,2010-11-07,2011-11-06,Female,50,2010-11-07,1,Saloon,,Kia,Lagos Mainland,Lagos,CarSafe,0
HASVUFH,2010-03-29,2011-03-28,Male,39,2010-03-29,1,Saloon,,Honda,,,CarSafe,0
HAX9W29,2010-02-12,2011-02-11,Male,40,2010-02-12,1,Saloon,Blue,TOYOTA,,,Car Classic,1
HB0EA0M,2010-03-08,2011-03-07,Male,31,2010-03-08,1,Saloon,,TOYOTA,,,CarSafe,0
HB3A19Z,2010-12-12,2011-12-12,Male,44,2010-12-12,1,Saloon,,TOYOTA,,,CarFlex,0
HB90ZJ7,2010-04-08,2011-04-07,Male,44,2010-04-08,2,JEEP,,Lexus,ENUGU EAST,ENUGU-EAST,Car Classic,1
HBBC7LD,2010-12-20,2011-12-19,Entity,9,2010-12-20,1,,,,Ifo,Benue,Car Classic,1
HBDTUJC,2010-12-12,2011-12-11,Male,65,2010-12-12,2,Saloon,Black,Honda,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
HBMS5R3,2010-08-23,2011-08-22,Female,36,2010-08-23,2,Saloon,Black,Kia,Lagos Island,Lagos,Car Plus,0
HBOE966,2010-04-10,2011-04-09,Female,66,2010-04-10,1,Saloon,,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
HBP2VOW,2010-05-12,2011-05-07,Female,28,2010-05-12,1,JEEP,Black,Lexus,,,Car Classic,1
HBPCCKF,2010-07-30,2011-05-07,Female,36,2010-07-30,2,,,TOYOTA,Isolo,Benue,Car Classic,0
HBPL9CU,2010-03-26,2011-03-25,Female,66,2010-03-26,1,Saloon,Black,Lexus,,,Car Classic,0
HBUQ4DH,2010-03-24,2011-03-22,Male,61,2010-03-24,4,Mini Van,Green,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
HBWRLJQ,2010-08-14,2011-08-13,Female,40,2010-08-14,1,,,,,,CarSafe,0
HC2UCYF,2010-05-26,2011-05-25,Male,19,2010-05-26,1,,,TOYOTA,Victoria Island,Lagos,CarSafe,0
HCAU2HM,2010-03-05,2011-03-04,Male,56,2010-03-05,1,,,Iveco,Apapa,Lagos,CVTP,1
HCE7RR8,2010-12-19,2011-12-18,Male,1,2010-12-19,1,,,,,,Car Classic,0
HCHWK0P,2010-01-28,2011-01-27,Female,33,2010-01-28,1,Saloon,Ash,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
HCJMC0Y,2010-03-28,2011-03-27,Male,42,2010-03-28,1,Saloon,Silver,TOYOTA,,,Car Classic,1
HCK109Z,2010-07-12,2011-01-09,Female,31,2010-07-12,1,Saloon,,Honda,,,Car Classic,0
HCMZ2QZ,2010-09-08,2011-09-07,Female,48,2010-09-08,1,Saloon,,TOYOTA,,,Car Classic,0
HCPKCQH,2010-09-03,2011-02-04,Male,30,2010-09-03,1,,,,Lekki,Lagos,Car Classic,1
HCRHND9,2010-10-10,2011-10-08,Male,38,2010-10-10,1,,,,,,CarSafe,0
HCV3G98,2010-09-25,2011-09-24,Female,31,2010-09-25,1,,,,,,Car Plus,0
HCVVBAZ,2010-05-30,2011-05-29,Male,55,2010-05-30,1,Saloon,,TOYOTA,,,CarSafe,0
HCZVI73,2010-08-19,2011-08-18,Male,34,2010-08-19,1,,,,,,Car Classic,0
HD2O941,2010-11-21,2011-05-21,Male,44,2010-11-21,1,,Silver,Ford,Lagos,Lagos,Car Classic,0
HD5APTS,2010-07-13,2011-06-12,Female,37,2010-07-13,1,Saloon,Black,TOYOTA,,,Car Classic,0
HD96F35,2010-06-17,2011-06-14,Male,36,2010-06-17,1,Saloon,Black,TOYOTA,,,Car Classic,0
HDBA9RC,2010-05-28,2011-05-26,Male,37,2010-05-28,1,Saloon,Black,Peugeot,,,Car Classic,0
HDC6F6W,2010-04-11,2011-04-10,,72,2010-04-11,1,JEEP,Black,Mitsubishi,Victoria Island,Lagos,Customized Motor,0
HDDXLPB,2010-04-29,2011-04-28,Male,54,2010-04-29,2,,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,1
HDFNR2R,2010-05-23,2011-05-22,Male,34,2010-05-23,1,Saloon,Blue,TOYOTA,,,Car Classic,0
HDGPG9N,2010-02-22,2011-02-21,,41,2010-02-22,1,,,Honda,Oshodi,Lagos,Car Classic,0
HDH1B4T,2010-02-14,2011-02-13,Male,44,2010-02-14,1,,Black,Mitsubishi,Victoria Island,Lagos,Car Classic,0
HDJALBT,2010-05-30,2011-05-29,Female,38,2010-05-30,1,Saloon,,TOYOTA,,,CarSafe,0
HDKVMMZ,2010-12-02,2011-12-01,Male,35,2010-12-02,1,,,,Ukpoba,Benue,Car Classic,0
HDW07QG,2010-11-20,2011-11-19,Male,64,2010-11-20,1,,,,,,CarSafe,0
HEB5L4I,2010-12-19,2011-12-18,Female,49,2010-12-19,1,,,,,,CarSafe,0
HEB7HTI,2010-07-25,2011-07-24,Male,40,2010-07-25,1,Saloon,,TOYOTA,,,CarSafe,0
HED0123,2010-09-16,2010-12-31,,120,2010-09-16,4,,,Ford,Victoria Island,Lagos,Muuve,1
HEH8E1O,2010-08-29,2011-08-28,Female,39,2010-08-29,2,,,,,,Car Classic,0
HEKDXL0,2010-03-29,2011-03-28,Male,40,2010-03-29,1,Saloon,Black,TOYOTA,Festac,Benue,Car Classic,1
HEPSK63,2010-10-29,2011-10-28,Female,35,2010-10-29,2,,,,BARIGA,Benue,Car Classic,0
HER91KK,2010-01-01,2010-12-31,Female,47,2010-01-01,1,JEEP,Black,Mercedes,Eti-Osa,Eti-Osa,Car Plus,0
HEZ7SK8,2010-12-30,2011-12-29,Male,55,2010-12-30,1,,,,,,CarSafe,0
HF653AF,2010-04-17,2011-04-16,Male,40,2010-04-17,1,Saloon,Silver,Lexus,,,Car Classic,0
HF7799D,2010-12-27,2011-12-26,Male,42,2010-12-27,2,JEEP,,Lexus,Owerri-Municipal,Owerri-Municipal,Car Classic,0
HFA0JEF,2010-02-04,2011-02-03,Male,61,2010-02-04,1,Saloon,,Mercedes,,,CarSafe,0
HFENN2O,2010-01-29,2011-01-28,Male,37,2010-01-29,1,Saloon,Gold,TOYOTA,,,Car Classic,0
HFOTFPX,2010-08-16,2011-08-15,Male,24,2010-08-16,2,Saloon,Silver,TOYOTA,,,Car Classic,1
HFTFFSY,2010-10-11,2011-10-10,Male,66,2010-10-11,1,,,,,,CarSafe,0
HFX9FKP,2010-10-17,2011-10-16,Male,38,2010-10-17,2,,,,,,Car Classic,0
HFYURJT,2010-06-25,2011-06-24,Female,29,2010-06-25,1,Saloon,,TOYOTA,,,Car Plus,0
HG3HJG7,2010-09-24,2011-09-23,Male,40,2010-09-24,1,,,,,,CarSafe,0
HG5I5HG,2010-07-29,2011-07-28,Male,59,2010-07-29,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
HGCZ4UU,2010-02-19,2011-02-18,Male,32,2010-02-19,1,Saloon,,Honda,,,CarSafe,0
HGDU844,2010-04-12,2011-04-11,Female,36,2010-04-12,1,Saloon,,Mercedes,,,Car Classic,0
HGEJH2J,2010-05-06,2011-05-05,Female,36,2010-05-06,1,Saloon,,Honda,,,CarSafe,0
HGPCNSN,2010-04-29,2011-04-28,Male,20,2010-04-29,1,,,Nissan,Lagos,Lagos,Car Classic,0
HGTLHSM,2010-12-27,2011-04-26,Female,35,2010-12-27,1,,,,,,Car Plus,0
HGWDMOV,2010-04-04,2011-04-03,Male,41,2010-04-04,1,Saloon,,TOYOTA,,,CarSafe,0
HGX55TM,2010-11-06,2011-11-05,Female,39,2010-11-06,1,,,,,,CarSafe,0
HGXEG3M,2010-08-29,2010-12-31,Entity,20,2010-08-29,3,,As Attached,,Lagos,Lagos,Muuve,1
HH2F1L4,2010-03-01,2011-02-28,Female,40,2010-03-01,1,JEEP,Black,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
HH2SQVA,2010-01-20,2011-01-19,Male,42,2010-01-20,1,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
HH3XG1C,2010-02-22,2011-02-21,Male,54,2010-02-22,3,Saloon,Green,Hyundai,Lagos Island,Lagos,Car Plus,0
HH9UA36,2010-04-02,2011-04-01,Female,59,2010-04-02,1,Saloon,,Lexus,,,CarSafe,0
HHCWLFQ,2010-01-23,2011-01-22,Male,53,2010-01-23,1,JEEP,Wine,TOYOTA,Victoria Island,Lagos,Customized Motor,0
HHFCGH2,2010-01-09,2011-01-08,Male,1,2010-01-09,1,Saloon,,TOYOTA,,,Car Classic,0
HHMJ52T,2010-12-10,2011-12-09,Male,37,2010-12-10,1,Saloon,Blue,TOYOTA,,,Car Classic,0
HHPN6J7,2010-02-19,2011-02-18,Male,50,2010-02-19,1,Saloon,,TOYOTA,,,CarSafe,0
HHZ243R,2010-06-28,2011-06-27,Male,51,2010-06-28,1,Saloon,Black,Ford,,,Car Classic,0
HI7ZXW6,2010-05-14,2011-05-13,Female,45,2010-05-14,1,Saloon,,TOYOTA,Surulere,Lagos,CarSafe,0
HIDQU05,2010-07-05,2011-07-04,Male,40,2010-07-05,1,Saloon,,TOYOTA,,,CarSafe,0
HIGTYSK,2010-02-05,2011-02-04,Female,69,2010-02-05,1,Saloon,Black,TOYOTA,Ikenne,Benue,Car Classic,0
HIGZSLI,2010-01-08,2011-01-07,NOT STATED,41,2010-01-08,1,Saloon,,TOYOTA,,,CarSafe,0
HIKL2YL,2010-10-12,2011-10-11,Female,39,2010-10-12,1,JEEP,Green,TOYOTA,Ikeja,Lagos,Car Classic,0
HIRTMNV,2010-04-26,2011-04-25,Male,56,2010-04-26,1,,As Attached,Iveco,Apapa,Lagos,CVTP,1
HITDDAG,2010-11-08,2011-11-07,Male,50,2010-11-08,1,Saloon,,Peugeot,,,CarSafe,0
HITX3FA,2010-08-30,2011-08-29,Female,29,2010-08-30,2,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0
HIWQJLG,2010-05-13,2011-05-12,Male,40,2010-05-13,1,Saloon,,TOYOTA,,,CarSafe,0
HJ6N3YF,2010-05-03,2011-05-02,Male,43,2010-05-03,1,Saloon,Silver,TOYOTA,Kano,Kano,Car Classic,0
HJH2AQR,2010-01-24,2011-01-23,Female,47,2010-01-24,1,,Gold,TOYOTA,Victoria Island,Lagos,Customized Motor,0
HJNTUAS,2010-01-24,2011-01-23,Male,40,2010-01-24,1,Saloon,Blue,TOYOTA,Ojodu,Lagos,Car Classic,1
HJQ5DSH,2010-07-13,2011-07-12,Male,51,2010-07-13,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
HJS2YMY,2010-09-06,2011-03-05,Male,32,2010-09-06,1,Saloon,,TOYOTA,,,Car Plus,1
HJY69BA,2010-04-18,2011-04-17,NO GENDER,39,2010-04-18,3,,,,Akure,Ondo,Motor Cycle,1
HJYDWTW,2010-03-10,2011-03-09,Joint Gender,40,2010-03-10,1,Saloon,,Honda,,,CarSafe,0
HK0QMN4,2010-03-25,2011-03-24,Female,26,2010-03-25,1,Saloon,,Kia,,,Car Classic,0
HK49WYK,2010-04-29,2011-04-28,Male,43,2010-04-29,2,Saloon,Silver,TOYOTA,Awka South,Awka-South,Car Classic,1
HKCDR8I,2010-05-03,2011-05-01,Male,43,2010-05-03,1,Saloon,,Hyundai,,,CarSafe,0
HKLIE0M,2010-12-20,2011-12-19,Female,35,2010-12-20,1,,,,,,CarSafe,0
HKNH7GY,2010-03-08,2011-03-07,Male,50,2010-03-08,1,Saloon,,TOYOTA,Kosofe,Benue,CarSafe,0
HKORRVL,2010-10-11,2011-10-10,Male,36,2010-10-11,1,,,,,,CarSafe,0
HKS57AH,2010-10-31,2011-05-06,Joint Gender,38,2010-10-31,2,,,, IFAKO,Benue,Car Classic,0
HKSV15B,2010-10-09,2011-10-03,Male,41,2010-10-09,1,,,,Festac,Benue,Car Classic,0
HKXAGAG,2010-07-16,2011-07-15,Male,36,2010-07-16,1,Saloon,,TOYOTA,,,Car Classic,0
HL0D382,2010-12-18,2011-12-17,Male,20,2010-12-18,1,,,,,,CarSafe,0
HL150UR,2010-01-17,2011-01-16,Male,58,2010-01-17,1,Saloon,,Honda,,,CarSafe,0
HL4JJNJ,2010-04-03,2011-04-02,Female,8,2010-04-03,1,Saloon,,TOYOTA,,,CarSafe,0
HL636EU,2010-12-07,2011-12-06,Female,44,2010-12-07,1,Saloon,,TOYOTA,,,CarSafe,0
HLCM5W6,2010-08-08,2010-12-31,Male,52,2010-08-08,4,Saloon,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
HLJAFQH,2010-03-14,2011-03-13,Male,37,2010-03-14,1,JEEP,As Attached,Honda,,,Car Classic,0
HLM5OZU,2010-12-19,2011-12-18,Male,41,2010-12-19,1,,,,,,CarSafe,0
HLOMQ49,2010-02-07,2011-02-06,Male,20,2010-02-07,1,Saloon,,Kia,,,CarSafe,0
HLOSM8X,2010-07-27,2011-07-26,Male,40,2010-07-27,1,Saloon,Ash,Lexus,,,Car Classic,0
HLRI7WH,2010-03-22,2011-03-21,Male,42,2010-03-22,1,JEEP,Grey,Land Rover,Ilasamaja,Lagos,Car Classic,0
HLWW0LY,2010-07-18,2011-07-17,Male,62,2010-07-18,1,Saloon,,Hyundai,,,CarSafe,0
HM3OE5Y,2010-09-28,2011-09-27,Male,61,2010-09-28,2,Saloon,Blue,TOYOTA,,,Car Classic,0
HMB75X5,2010-01-18,2011-01-17,Female,49,2010-01-18,1,Saloon,,TOYOTA,,,CarSafe,0
HMKQHDG,2010-12-06,2011-10-13,Male,34,2010-12-06,1,Saloon,Black,Lexus,,,Car Classic,0
HMW3LVQ,2010-01-07,2011-01-06,Male,41,2010-01-07,1,Saloon,,Honda,,,CarSafe,0
HMY069L,2010-09-27,2011-09-26,Male,1,2010-09-27,1,,,,,,CarSafe,0
HMYV370,2010-11-07,2011-11-06,Male,47,2010-11-07,1,Saloon,Wine,Honda,,,Car Classic,1
HN2N0KX,2010-12-18,2011-12-17,Male,35,2010-12-18,1,,,,,,CarSafe,0
HN2RSNG,2010-04-15,2011-04-14,Male,39,2010-04-15,1,Saloon,,Nissan,,,CarSafe,0
HN5O9UE,2010-02-12,2011-02-11,Male,33,2010-02-12,1,Saloon,Gold,TOYOTA,,,Car Classic,0
HNBGWO8,2010-09-01,2011-08-31,Male,320,2010-09-01,1,,,TOYOTA,Festac,Benue,Car Classic,0
HNBKN45,2010-11-13,2011-11-12,Male,53,2010-11-13,2,Saloon,Black,Suzuki,Ikorodu,Lagos,Car Classic,0
HNCX0NP,2010-12-31,2011-12-30,Male,48,2010-12-31,1,Saloon,,TOYOTA,,,CarSafe,0
HND6P6H,2010-08-02,2011-08-01,Male,56,2010-08-02,1,Saloon,Black,Honda,Port Harcourt,Rivers,Car Classic,0
HNDXQHN,2010-12-03,2011-11-08,Male,36,2010-12-03,1,,,,,,Car Classic,0
HNKEYSU,2010-12-10,2011-12-08,Male,64,2010-12-10,1,,,,,,CarSafe,0
HNW8CVO,2010-05-03,2011-05-02,Male,38,2010-05-03,1,Saloon,Ash,TOYOTA,,,CarFlex,0
HO190GC,2010-08-29,2011-08-28,Female,42,2010-08-29,1,,,,,,CarSafe,0
HOAV4RH,2010-10-11,2011-02-03,Male,40,2010-10-11,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
HOBZ9HF,2010-06-19,2011-06-19,Male,34,2010-06-19,1,JEEP,,TOYOTA,,,CarFlex,0
HOCAJNO,2010-07-19,2011-07-18,Male,76,2010-07-19,1,Saloon,White,Nissan,Apapa,Lagos,Car Classic,0
HOU82ZT,2010-04-01,2011-03-31,Male,45,2010-04-01,1,Saloon,Blue,TOYOTA,Isolo,Benue,Car Classic,0
HOVIGRF,2010-07-24,2011-07-23,Male,43,2010-07-24,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,1
HOW1Y5F,2010-03-28,2011-03-27,Male,42,2010-03-28,1,Saloon,Silver,TOYOTA,,,Car Classic,1
HP2KWHY,2010-12-17,2011-12-16,Male,45,2010-12-17,1,,,,,,CarSafe,0
HP5J0GJ,2010-11-13,2011-11-12,Female,51,2010-11-13,1,JEEP,,TOYOTA,,,Car Classic,0
HPBLU0P,2010-08-30,2011-08-29,Female,46,2010-08-30,1,,,,Mushin,Lagos,Car Classic,0
HPMJAGA,2010-01-18,2011-01-17,Male,43,2010-01-18,1,Saloon,Green,TOYOTA,,,Car Classic,0
HPTINXI,2010-01-28,2011-01-27,Male,50,2010-01-28,1,Saloon,,Honda,,,CarSafe,1
HPZ1H2G,2010-10-11,2011-10-10,Male,64,2010-10-11,1,,,,,,CarSafe,0
HQ0QM4D,2010-01-17,2011-01-16,Female,26,2010-01-17,1,Saloon,,TOYOTA,,,CarSafe,0
HQ52DAR,2010-02-07,2011-02-06,Female,53,2010-02-07,1,Saloon,,Chevrolet,Goronyo,Benue,Car Classic,0
HQCVQ7Q,2010-01-23,2011-01-22,Male,41,2010-01-23,1,JEEP,Black,Mercedes,Eti-Osa,Eti-Osa,Car Classic,1
HQJS5KD,2010-06-19,2011-06-18,NOT STATED,39,2010-06-19,1,Saloon,,TOYOTA,,,CarSafe,0
HQK59S7,2010-04-30,2011-04-29,Female,38,2010-04-30,1,Saloon,,TOYOTA,,,CarSafe,0
HQL48JM,2010-11-12,2011-11-11,Male,41,2010-11-12,1,,,,,,CarSafe,0
HQP566N,2010-08-26,2011-08-25,Male,64,2010-08-26,1,,As Attached,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,0
HQVKP5F,2010-04-12,2011-04-11,Female,60,2010-04-12,2,Saloon,Blue,Audi,Biase,Benue,Car Classic,0
HQYPZA0,2010-12-30,2011-12-23,Joint Gender,54,2010-12-30,2,JEEP,,Land Rover,Lagos Island,Lagos,Car Classic,0
HQZLDB7,2010-08-08,2011-08-07,Male,40,2010-08-08,1,,,,,,CarSafe,0
HR0A8JS,2010-04-23,2011-04-22,Male,57,2010-04-23,1,Saloon,,Hyundai,,,CarSafe,0
HRGC5UZ,2010-09-19,2011-03-19,Male,32,2010-09-19,1,,,,Victoria Island,Lagos,CVTP,0
HRHQMHU,2010-05-08,2011-04-11,Male,44,2010-05-08,1,Truck,White & Blue,Iveco,Victoria Island,Lagos,CVTP,0
HRKBJT7,2010-04-02,2011-04-01,Male,67,2010-04-02,2,JEEP,Black,Mercedes,Zaria ,Kaduna,Car Classic,0
HRMGYMG,2010-05-22,2011-05-21,Male,41,2010-05-22,1,Saloon,Blue,TOYOTA,,,Car Classic,0
HRO7G79,2010-01-30,2011-01-29,Entity,20,2010-01-30,1,JEEP,,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0
HRQGLPR,2010-12-30,2011-12-29,Male,38,2010-12-30,1,,,,,,CarSafe,0
HRQRWY0,2010-06-10,2011-05-06,Male,42,2010-06-10,1,Truck,Red,Scania,Victoria Island,Lagos,CVTP,0
HRRLTQ9,2010-01-10,2011-01-09,Female,49,2010-01-10,1,JEEP,,Honda,Kaduna North,Kaduna-North,Car Classic,0
